,Conference,Location,Points,FG made,FG attempts,3P made,3P attempts,FT made,FT attempts,Off Reb,Team Reb,Assists,Steals,Blocks,turnovers,Pers Fouls,Opponent Conf,Points opp,FG made opp,FG attempts opp,3P made opp,3P attempts opp,FT made opp,FT attempts opp,Off Reb opp,Team Reb opp,Assists opp,Steals opp,Blocks opp,turnovers opp,Pers Fouls opp
6198,SEC,@,61,22,61,10,30,7,9,8,30,13,7,2,16,14,SEC,72,27,59,7,23,11,13,8,33,17,11,5,10,15
6199,SEC,,90,29,62,8,27,24,28,6,34,17,9,10,20,22,SEC,94,30,73,10,32,24,29,12,38,14,15,5,16,25
6200,SEC,@,95,35,62,5,20,20,26,7,36,19,11,14,20,23,SEC,77,28,67,4,10,17,34,12,29,8,13,3,17,25
6201,SEC,,66,23,60,5,24,15,21,14,37,11,7,4,13,19,SEC,59,23,57,4,17,9,16,13,35,7,10,6,18,20
6202,SEC,@,109,40,77,14,27,15,16,13,39,21,4,6,13,19,SEC,86,28,68,9,24,21,29,12,31,14,9,4,13,16
6203,SEC,,88,23,55,6,21,36,44,4,40,14,2,14,12,21,SEC,82,29,76,6,25,18,27,14,39,12,7,7,9,31
6204,SEC,@,72,28,68,6,25,10,15,15,41,17,3,4,13,15,BigTwelve,84,31,72,11,30,11,18,17,43,17,7,7,8,15
6205,SEC,,86,29,60,8,27,20,26,7,30,18,9,7,14,20,SEC,91,33,67,7,16,18,24,12,37,14,7,1,13,21
6206,SEC,,84,30,63,12,29,12,18,11,30,23,7,5,17,17,SEC,86,33,66,6,19,14,17,11,32,13,9,5,14,18
6207,SEC,@,73,21,59,10,27,21,25,12,41,15,3,5,16,18,SEC,67,24,55,8,22,11,22,7,33,9,8,7,16,21
6208,SEC,@,80,30,73,11,30,9,10,17,39,12,5,8,16,20,SEC,82,27,63,11,24,17,25,12,32,15,8,10,13,15
6209,SEC,@,80,27,73,7,28,19,22,17,36,8,6,9,12,19,SEC,104,39,73,11,22,15,22,15,42,13,6,5,11,19
6210,SEC,,57,18,51,7,31,14,22,8,32,13,6,6,21,16,SEC,74,28,63,7,20,11,16,11,37,12,11,3,13,20
6211,SEC,,77,22,55,9,26,24,37,14,36,9,8,4,11,16,SEC,72,26,63,11,28,9,10,11,30,14,6,5,12,23
6212,SEC,@,58,21,53,6,24,10,16,10,40,10,4,3,20,16,SEC,70,27,68,10,35,6,11,10,31,13,13,2,7,15
6213,SEC,,78,27,62,11,33,13,15,12,32,15,3,6,9,14,SEC,71,27,60,2,10,15,24,15,35,9,6,2,9,15
6214,SEC,N,62,22,61,3,21,15,20,12,37,8,7,12,15,26,BigTwelve,65,20,67,5,21,20,30,14,40,9,8,4,10,16
6215,SEC,@,62,22,49,8,20,10,11,6,28,16,4,1,20,13,ACC,79,31,60,8,21,9,11,4,19,20,15,5,6,14
6216,SEC,,63,27,62,5,23,4,6,9,28,14,6,4,11,16,ACC,64,23,52,7,21,11,12,6,28,9,4,4,14,12
6217,SEC,@,59,20,58,5,17,14,22,15,35,6,7,5,11,15,ACC,62,22,52,6,20,12,15,7,34,9,5,2,12,17
6218,SEC,@,78,32,77,11,21,3,8,16,45,17,10,10,16,15,SEC,73,26,69,5,15,16,23,15,42,16,10,7,16,14
6219,SEC,,77,23,55,5,13,26,32,5,29,8,6,9,2,19,SEC,74,27,64,10,27,10,14,12,41,14,1,2,9,26
6220,SEC,@,76,29,52,6,13,12,13,3,26,18,10,7,12,14,SEC,58,21,56,9,20,7,13,12,28,10,4,4,16,12
6221,SEC,,65,21,61,4,18,19,24,15,40,7,5,9,18,18,SEC,85,31,68,14,30,9,13,10,32,15,9,3,10,23
6222,SEC,@,62,24,57,1,13,13,18,15,39,11,5,6,15,11,SEC,63,26,67,4,16,7,9,14,34,12,10,2,10,15
6223,SEC,,82,27,64,7,26,21,26,13,46,15,3,4,7,20,SEC,69,25,65,4,23,15,22,9,27,6,3,4,5,23
6224,SEC,@,59,19,54,6,14,15,17,7,32,11,9,5,16,25,SEC,70,20,51,6,20,24,28,6,31,14,6,5,14,15
6225,SEC,@,70,26,55,9,20,9,16,6,37,13,7,9,17,24,SEC,75,24,61,9,21,18,26,8,33,13,8,3,12,16
6226,SEC,,71,25,65,4,17,17,19,9,34,10,5,4,13,18,SEC,82,32,68,5,19,13,15,7,34,10,5,6,11,22
6227,SEC,@,82,25,61,8,26,24,25,11,34,17,7,11,14,21,SEC,78,26,65,4,23,22,28,14,35,10,8,3,14,22
6228,SEC,@,70,23,57,7,14,17,20,9,39,12,7,4,11,15,SEC,55,18,56,6,22,13,16,5,27,12,4,5,10,14
6229,SEC,,67,19,48,4,20,25,29,9,24,7,6,6,15,15,SEC,71,25,48,7,15,14,16,5,23,12,6,0,14,18
6230,SEC,@,62,21,56,5,20,15,25,8,23,16,5,4,7,15,SEC,70,23,50,8,13,16,19,10,38,15,4,4,14,19
6231,SEC,,92,33,67,13,27,13,18,13,44,17,7,5,17,17,SEC,64,26,68,2,17,10,17,9,30,14,5,4,17,16
6232,SEC,N,73,26,63,11,28,10,17,8,27,19,5,2,5,17,SEC,74,30,61,5,17,9,11,12,41,16,2,3,13,17
6233,SEC,,56,19,53,7,19,11,15,11,30,12,12,1,15,15,PacTwelve,47,16,48,5,22,10,12,8,34,10,5,0,22,17
6234,SEC,@,73,27,54,5,7,14,24,9,31,9,8,5,14,24,SEC,53,16,44,3,16,18,30,7,30,5,6,4,20,24
6235,SEC,,63,21,66,4,21,17,26,17,41,7,3,7,9,16,SEC,71,26,62,10,20,9,17,11,39,11,4,5,12,18
6236,SEC,@,68,27,46,8,21,6,9,3,23,23,6,5,10,17,SEC,54,16,47,8,23,14,18,9,25,8,7,1,15,19
6237,SEC,,81,25,51,7,21,24,33,6,33,18,9,3,8,19,SEC,61,20,51,5,23,16,21,8,29,6,2,0,16,27
6238,SEC,@,49,17,58,3,18,12,25,15,33,11,6,3,17,14,SEC,75,31,63,6,19,7,11,12,37,15,11,7,13,22
6239,SEC,,64,21,48,9,22,13,21,9,25,12,4,4,16,20,SEC,73,25,57,8,19,15,20,10,31,11,10,2,11,19
6240,SEC,,56,20,54,3,19,13,18,10,28,15,8,6,11,18,SEC,53,17,52,3,13,16,23,13,39,7,9,4,18,20
6241,SEC,,80,28,53,8,13,16,17,7,38,15,3,1,12,16,BigTwelve,61,20,53,6,24,15,22,4,22,16,6,1,7,18
6242,SEC,@,50,16,45,8,19,10,16,3,26,14,6,4,15,17,SEC,52,20,51,3,12,9,14,6,28,7,8,2,17,18
6243,SEC,,89,27,52,10,24,25,29,5,27,16,10,4,17,19,SEC,81,28,62,5,19,20,25,8,27,13,10,1,18,22
6244,SEC,@,65,22,62,8,27,13,17,11,33,13,6,3,11,15,SEC,78,27,52,7,21,17,18,4,30,11,7,4,10,15
